dummy-y-val,sales,walmart,amazon,store,stores,retail,brands,retailer,earnings,quarter,chain,starbucks,percent,brand,analysts,cnbc,delivery,macy,online,company,revenue,customers,retailers,farmers,shares,grocery,apparel,services,fashion,nordstrom,locations,shoppers,agriculture,producers,commerce,crop,kroger,shopping,restaurant,alibaba,digital,straws,buy,expectations,sears,quarterly,agricultural,rose,clothing,prime,platform,growth,restaurants,coffee,deal,trump,google,street,grew,farm,rivals,trading,share,inventory,firm,paper,fiscal,customer,soybeans,maker,hong,kong,alberta,crops,giant,adjusted,ceo,price,soybean,chains,shop,bringing,tencent,compete,buying,line,burger,cattle,profit,feed,penney,june,expects,consumers,reported,technology,wall,farms,cramer,dunkin
8.879615481,2,0,0,1,1,3,0,0,8,2,5,0,31,2,1,2,0,0,1,22,1,1,2,0,5,0,0,2,1,0,0,0,1,2,7,0,0,0,0,0,1,0,8,1,0,1,1,0,1,1,2,7,0,0,16,40,0,0,0,3,0,7,3,0,6,0,4,0,2,1,5,5,1,0,0,0,3,2,0,0,0,1,0,0,3,3,0,0,1,0,0,3,1,0,3,3,0,0,0,0
6.885145131,0,0,4,0,1,0,0,0,0,7,0,0,23,0,5,1,0,0,2,1,2,3,0,6,1,1,0,7,0,0,0,0,2,0,0,0,0,1,1,0,1,0,3,2,0,0,0,1,1,2,1,13,0,0,1,8,1,0,0,2,1,0,5,0,0,3,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0
10.30089003,2,0,0,0,0,0,0,0,0,1,0,0,21,0,2,6,0,0,0,13,1,0,0,0,2,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,2,0,5,1,0,0,0,2,0,2,3,3,0,0,6,30,0,5,0,0,0,0,2,1,2,1,2,1,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,1,5,8,4,0,0,0
12.1510583,13,1,0,0,6,4,11,1,4,5,1,0,32,7,7,0,1,0,9,52,12,2,3,0,8,0,0,6,3,0,3,0,0,1,4,0,0,0,2,0,2,0,3,5,0,1,1,1,0,0,3,11,0,0,11,14,0,3,0,3,3,1,10,0,7,1,2,9,0,0,0,0,0,0,1,2,6,12,0,0,0,1,0,0,2,7,0,0,6,0,0,8,0,15,1,6,2,3,0,0
9.902233356,8,0,0,4,1,2,4,4,6,8,2,0,20,5,5,18,2,0,0,28,6,2,1,1,4,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,0,0,0,1,2,5,2,10,0,1,9,15,0,10,3,2,2,6,5,0,6,3,4,0,0,0,1,1,0,0,3,0,3,2,0,0,0,1,0,1,0,3,0,1,2,0,0,5,0,0,9,21,5,0,0,0
8.977695542,9,0,0,0,3,0,1,3,4,4,0,0,12,0,4,2,0,0,1,17,11,3,2,0,1,0,3,2,1,0,1,0,0,7,2,0,0,0,0,0,0,0,3,4,0,5,0,2,1,3,1,4,0,0,14,15,0,2,1,6,2,9,18,1,4,3,4,2,0,0,0,0,0,0,2,4,7,6,0,0,1,2,0,1,1,7,0,4,7,0,0,6,0,0,6,4,3,0,0,0
10.86333043,5,1,3,3,11,1,1,0,2,3,4,14,26,1,3,0,1,0,1,10,2,8,1,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,4,3,12,0,16,8,2,6,0,2,0,0,0,1,0,1,1,4,3,0,2,1,1,0,0,1,1,0,4,0,2,1,0,6,1,2,4,0,0,1,0,0,0,0,0,1,12,0,0,0,0
8.7254052,8,0,3,0,0,0,0,0,0,1,0,0,4,0,3,1,1,0,2,14,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,7,12,0,0,6,3,35,3,0,0,2,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,1,3,7,3,0,0,0
20.0305561,12,0,1,0,6,1,1,3,7,5,0,0,24,1,5,0,1,0,1,15,5,3,1,0,7,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,7,0,3,0,23,1,0,8,16,0,3,2,0,5,2,9,0,5,4,5,3,0,0,0,0,0,0,0,1,10,5,0,0,0,1,0,0,4,6,0,0,3,0,0,5,1,1,2,2,3,0,0,0
9.325027088,2,1,0,2,0,0,1,2,1,3,3,1,12,3,3,1,1,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,1,13,0,16,5,24,0,1,2,1,1,0,1,0,0,1,3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,6,3,1,0,0,1,0,3,1,2,0,0,1,0,0,0
10.25001182,5,0,0,1,0,0,0,0,2,0,2,0,16,0,11,0,0,0,3,1,2,2,1,4,7,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,13,6,0,2,0,0,1,4,5,0,0,0,9,1,0,0,0,0,0,1,0,0,4,10,0,0,0,0,0,1,0,1,0,0,2,1,0,3,0,0,2,1,2,1,0,0
13.89478598,6,1,1,2,3,5,0,0,8,5,0,0,17,0,1,5,0,0,1,26,0,2,2,0,3,0,0,11,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,5,0,1,1,5,0,0,4,8,0,3,1,3,1,1,4,0,6,0,0,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,1,0,1,1,1,1,3,0,1,5,2,3,0,13,0
11.17435892,11,1,0,3,5,1,0,0,4,9,2,5,37,2,6,3,0,0,2,35,1,1,1,0,10,0,0,7,1,0,0,0,0,2,6,0,0,0,0,0,8,0,3,2,0,1,0,9,0,13,5,16,0,1,6,28,1,5,3,1,0,9,11,0,14,1,4,2,1,0,0,0,2,0,0,2,4,5,1,2,0,0,0,0,3,1,0,0,1,0,1,6,1,1,7,22,3,0,0,0
10.29138315,7,0,13,1,0,0,0,0,4,5,0,0,3,1,4,0,2,0,1,19,4,5,2,0,2,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,3,0,5,0,2,0,0,4,15,1,1,2,0,1,10,1,1,5,0,1,0,0,1,7,7,0,0,1,1,2,9,0,1,1,2,0,1,3,2,0,0,5,0,0,5,1,1,1,5,1,0,0,0
8.113363807,2,1,2,1,1,0,0,0,2,0,3,0,8,0,1,0,0,0,0,10,2,0,1,2,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,2,0,0,1,3,1,1,2,2,0,0,3,0,0,1,3,1,0,4,4,0,4,3,1,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,1,3,0,0,0,0
6.745384017,3,2,0,1,0,2,1,0,1,11,0,0,46,1,0,2,0,0,0,17,1,0,0,4,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,4,0,12,0,0,4,15,0,2,4,0,0,7,2,0,3,1,0,0,0,1,1,0,0,0,0,2,2,7,0,0,0,0,0,0,2,2,0,0,1,0,0,3,0,3,7,3,1,0,0,0
9.519863597,0,4,7,4,0,4,1,1,7,9,0,2,40,3,0,25,0,0,3,13,5,8,1,0,2,0,0,10,1,0,0,0,0,4,2,0,0,0,0,0,3,0,3,2,0,0,0,3,0,0,0,16,1,0,9,56,0,3,2,1,1,7,3,0,5,0,10,0,0,1,1,1,0,0,1,0,3,6,0,1,0,3,0,0,2,5,0,0,7,0,0,3,0,1,2,14,5,0,0,0
12.71580445,11,0,3,0,2,7,4,3,1,4,1,0,45,17,7,4,1,0,0,16,0,0,1,0,13,0,2,0,0,0,1,0,0,2,0,0,0,0,1,7,0,0,6,4,0,1,0,3,3,3,1,14,0,0,2,3,0,2,0,1,0,4,8,2,3,0,6,1,0,0,4,3,0,0,3,2,11,8,0,1,0,0,3,1,5,1,0,0,1,0,0,9,2,2,1,6,2,0,0,2
9.850612961,8,0,1,0,2,2,1,3,1,3,0,0,25,2,10,3,1,0,1,26,4,2,3,0,5,1,5,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,0,0,2,3,2,0,5,1,14,0,0,17,15,0,2,0,1,1,4,18,1,2,1,1,3,0,1,0,0,0,0,0,2,7,18,0,1,1,1,0,4,3,4,0,0,4,0,0,7,1,2,2,7,3,1,0,0
23.80649792,3,0,0,0,0,2,0,1,1,4,1,0,19,0,1,0,5,0,4,24,0,3,0,0,8,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,0,4,2,2,0,0,0,11,0,0,1,13,0,2,0,1,2,10,3,0,0,1,1,0,1,2,1,1,0,0,1,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,3,2,10,3,0,0,0
8.828087299,6,0,2,0,0,1,4,0,4,3,0,0,12,5,5,0,1,0,6,29,9,7,0,1,4,0,0,8,0,0,0,1,0,0,1,0,0,0,0,2,5,0,2,0,0,1,0,0,0,4,2,9,0,0,15,7,1,1,0,0,6,2,6,0,0,1,6,2,0,2,0,0,0,0,1,0,19,9,0,0,0,0,10,2,0,3,0,0,4,0,0,4,2,5,0,24,1,0,0,0
12.1994484,3,0,1,0,2,1,1,1,3,2,5,1,39,4,2,1,2,0,5,17,0,3,0,1,3,1,0,1,3,0,0,1,5,1,1,1,0,0,1,0,0,0,9,0,0,0,3,2,0,1,1,15,0,1,8,9,2,5,2,1,1,5,1,0,5,1,2,1,3,0,1,1,1,0,0,0,5,11,1,0,2,2,0,0,3,2,0,0,0,0,0,5,0,1,4,4,2,0,1,0
11.45698237,5,0,0,0,0,1,3,0,3,1,1,0,11,1,3,1,0,0,6,11,2,2,0,2,9,0,0,2,0,0,0,0,0,12,1,0,0,0,0,0,1,0,2,4,0,0,0,2,1,3,3,8,0,0,10,23,2,1,2,0,0,3,6,0,2,5,2,0,0,0,0,0,0,0,2,0,2,5,0,1,1,0,0,1,0,3,0,0,1,1,0,5,1,3,0,5,1,0,0,0
10.9982995,5,0,3,1,0,2,5,0,4,1,2,0,9,2,2,0,1,0,3,17,0,5,0,2,9,0,0,13,0,0,0,0,0,9,1,0,0,0,3,0,2,0,4,3,0,0,0,3,1,3,0,20,3,0,24,16,23,0,2,0,4,5,6,0,5,1,4,1,0,0,3,2,0,1,1,0,2,7,0,2,0,0,0,1,1,4,0,0,2,1,0,4,0,6,2,9,0,0,0,0
19.75464391,5,0,1,1,0,5,2,0,1,0,0,3,7,0,3,9,0,0,0,15,0,2,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,1,0,8,0,0,2,2,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,1,6,2,1,0,3,0,0,3,0,0,1,4,6,0,0,0
